x,y,vx,vy,FR,Paddle.y
565,337,1,-1,530,308
566,336,1,-1,530,308
567,335,1,-1,530,308
568,334,1,-1,530,308
569,333,1,-1,530,308
570,332,1,-1,530,308
571,331,1,-1,530,308
572,330,1,-1,530,308
573,329,1,-1,530,308
574,328,1,-1,530,308
575,327,1,-1,530,308
576,326,1,-1,530,308
577,325,1,-1,530,308
578,324,1,-1,530,308
579,323,1,-1,530,308
580,322,1,-1,530,308
581,321,1,-1,530,308
582,320,1,-1,530,308
583,319,1,-1,530,308
584,318,1,-1,530,308
585,317,1,-1,530,308
586,316,1,-1,530,308
587,315,1,-1,530,308
588,314,1,-1,530,308
589,313,1,-1,530,308
590,312,1,-1,530,308
591,311,1,-1,530,308
592,310,1,-1,530,308
593,309,1,-1,530,308
594,308,1,-1,530,308
595,307,1,-1,530,308
596,306,1,-1,530,308
597,305,1,-1,530,308
598,304,1,-1,530,308
599,303,1,-1,530,308
600,302,1,-1,530,308
601,301,1,-1,530,308
602,300,1,-1,530,308
603,299,1,-1,530,308
604,298,1,-1,530,308
605,297,1,-1,530,308
606,296,1,-1,530,308
607,295,1,-1,530,308
608,294,1,-1,530,308
609,293,1,-1,530,308
610,292,1,-1,530,308
611,291,1,-1,530,308
612,290,1,-1,530,308
613,289,1,-1,530,308
614,288,1,-1,530,308
615,287,1,-1,530,308
616,286,1,-1,530,308
617,285,1,-1,530,308
618,284,1,-1,530,308
619,283,1,-1,530,308
620,282,1,-1,530,308
621,281,1,-1,530,308
622,280,1,-1,530,308
623,279,1,-1,530,308
624,278,1,-1,530,308
625,277,1,-1,530,308
626,276,1,-1,530,308
627,275,1,-1,530,308
628,274,1,-1,530,308
629,273,1,-1,530,308
630,272,1,-1,530,308
631,271,1,-1,530,308
632,270,1,-1,530,308
633,269,1,-1,530,308
634,268,1,-1,530,308
635,267,1,-1,530,308
636,266,1,-1,530,308
637,265,1,-1,530,308
638,264,1,-1,530,308
639,263,1,-1,530,308
640,262,1,-1,530,308
641,261,1,-1,530,308
642,260,1,-1,530,308
643,259,1,-1,530,308
644,258,1,-1,530,308
645,257,1,-1,530,308
646,256,1,-1,530,308
647,255,1,-1,530,308
648,254,1,-1,530,308
649,253,1,-1,530,308
650,252,1,-1,530,308
651,251,1,-1,530,308
652,250,1,-1,530,308
653,249,1,-1,530,308
654,248,1,-1,530,308
655,247,1,-1,530,308
656,246,1,-1,530,308
657,245,1,-1,530,308
658,244,1,-1,530,308
659,243,1,-1,530,308
660,242,1,-1,530,308
661,241,1,-1,530,308
662,240,1,-1,530,308
663,239,1,-1,530,308
664,238,1,-1,530,308
665,237,1,-1,530,308
666,236,1,-1,530,308
667,235,1,-1,530,308
668,234,1,-1,530,308
669,233,1,-1,530,308
670,232,1,-1,530,308
671,231,1,-1,530,308
672,230,1,-1,530,308
673,229,1,-1,530,308
674,228,1,-1,530,308
675,227,1,-1,530,308
676,226,1,-1,530,308
677,225,1,-1,530,308
678,224,1,-1,530,308
679,223,1,-1,530,308
680,222,1,-1,530,308
681,221,1,-1,530,308
682,220,1,-1,530,308
683,219,1,-1,530,308
684,218,1,-1,530,308
685,217,1,-1,530,308
686,216,1,-1,530,308
687,215,1,-1,530,308
688,214,1,-1,530,308
689,213,1,-1,530,308
690,212,1,-1,530,308
691,211,1,-1,530,308
692,210,1,-1,530,308
693,209,1,-1,530,308
694,208,1,-1,530,308
695,207,1,-1,530,308
696,206,1,-1,530,308
697,205,1,-1,530,308
698,204,1,-1,530,308
699,203,1,-1,530,308
700,202,1,-1,530,308
701,201,1,-1,530,308
702,200,1,-1,530,308
703,199,1,-1,530,308
704,198,1,-1,530,308
705,197,1,-1,530,308
706,196,1,-1,530,308
707,195,1,-1,530,308
708,194,1,-1,530,308
709,193,1,-1,530,308
710,192,1,-1,530,308
711,191,1,-1,530,308
712,190,1,-1,530,308
713,189,1,-1,530,308
714,188,1,-1,530,306
715,187,1,-1,530,306
716,186,1,-1,530,306
717,185,1,-1,530,306
718,184,1,-1,530,306
719,183,1,-1,530,306
720,182,1,-1,530,303
721,181,1,-1,530,303
722,180,1,-1,530,303
723,179,1,-1,530,303
724,178,1,-1,530,303
725,177,1,-1,530,303
726,176,1,-1,530,303
727,175,1,-1,530,303
728,174,1,-1,530,301
729,173,1,-1,530,301
730,172,1,-1,530,301
731,171,1,-1,530,301
732,170,1,-1,530,301
733,169,1,-1,530,301
734,168,1,-1,530,301
735,167,1,-1,530,301
736,166,1,-1,530,298
737,165,1,-1,530,298
738,164,1,-1,530,298
739,163,1,-1,530,298
740,162,1,-1,530,298
741,161,1,-1,530,298
742,160,1,-1,530,298
743,159,1,-1,530,298
744,158,1,-1,530,295
745,157,1,-1,530,295
746,156,1,-1,530,295
747,155,1,-1,530,295
748,154,1,-1,530,295
749,153,1,-1,530,295
750,152,1,-1,530,295
751,151,1,-1,530,295
752,150,1,-1,530,293
753,149,1,-1,530,293
754,148,1,-1,530,293
755,147,1,-1,530,293
756,146,1,-1,530,293
757,145,1,-1,530,293
758,144,1,-1,530,293
759,143,1,-1,530,290
760,142,1,-1,530,290
761,141,1,-1,530,290
762,140,1,-1,530,290
763,139,1,-1,530,290
764,138,1,-1,530,290
765,137,1,-1,530,290
766,136,1,-1,530,290
767,135,1,-1,530,290
768,134,1,-1,530,288
769,133,1,-1,530,288
770,132,1,-1,530,288
771,131,1,-1,530,288
772,130,1,-1,530,288
773,129,1,-1,530,288
774,128,1,-1,530,288
775,127,1,-1,530,285
776,126,1,-1,530,285
777,125,1,-1,530,285
778,124,1,-1,530,285
779,123,1,-1,530,285
780,122,1,-1,530,285
781,121,1,-1,530,285
782,120,1,-1,530,285
783,119,1,-1,530,285
784,118,1,-1,530,285
785,117,1,-1,530,283
786,116,1,-1,530,283
787,115,1,-1,530,283
788,114,1,-1,530,283
789,113,1,-1,530,283
790,112,1,-1,530,283
791,111,1,-1,530,283
792,110,1,-1,530,279
793,109,1,-1,530,279
794,108,1,-1,530,279
795,107,1,-1,530,279
796,106,1,-1,530,279
797,105,1,-1,530,279
798,104,1,-1,530,279
799,103,1,-1,530,279
800,102,1,-1,530,279
801,101,1,-1,530,275
802,100,1,-1,530,275
803,99,1,-1,530,275
804,98,1,-1,530,275
805,97,1,-1,530,275
806,96,1,-1,530,275
807,95,1,-1,530,275
808,94,1,-1,530,271
809,93,1,-1,530,271
810,92,1,-1,530,271
811,91,1,-1,530,271
812,90,1,-1,530,271
813,89,1,-1,530,271
814,88,1,-1,530,271
815,87,1,-1,530,271
816,86,1,-1,530,268
817,85,1,-1,530,268
818,84,1,-1,530,268
819,83,1,-1,530,268
820,82,1,-1,530,268
821,81,1,-1,530,268
822,80,1,-1,530,268
823,79,1,-1,530,268
824,78,1,-1,530,266
825,77,1,-1,530,266
826,76,1,-1,530,266
827,75,1,-1,530,266
828,74,1,-1,530,266
829,73,1,-1,530,266
830,72,1,-1,530,266
831,71,1,-1,530,266
832,70,1,-1,530,265
833,69,1,-1,530,265
834,68,1,-1,530,265
835,67,1,-1,530,265
836,66,1,-1,530,265
837,65,1,-1,530,265
838,64,1,-1,530,265
839,63,1,-1,530,265
840,62,1,-1,530,265
841,61,1,-1,530,263
842,60,1,-1,530,263
843,59,1,-1,530,263
844,58,1,-1,530,263
845,57,1,-1,530,263
846,56,1,-1,530,263
847,55,1,-1,530,263
848,54,1,-1,530,261
849,53,1,-1,530,261
850,52,1,-1,530,261
851,51,1,-1,530,261
852,50,1,-1,530,261
853,49,1,-1,530,261
854,48,1,-1,530,261
855,47,1,-1,530,261
856,46,1,-1,530,261
857,45,1,-1,530,261
858,44,1,-1,530,258
859,43,1,-1,530,258
860,42,1,-1,530,258
861,41,1,-1,530,258
862,40,1,-1,530,258
862,40,1,1,530,258
863,41,1,1,530,258
864,42,1,1,530,255
865,43,1,1,530,255
866,44,1,1,530,255
867,45,1,1,530,255
868,46,1,1,530,255
869,47,1,1,530,255
870,48,1,1,530,255
871,49,1,1,530,255
872,50,1,1,530,246
873,51,1,1,530,246
874,52,1,1,530,246
875,53,1,1,530,246
876,54,1,1,530,246
877,55,1,1,530,246
878,56,1,1,530,246
879,57,1,1,530,246
880,58,1,1,530,239
881,59,1,1,530,239
882,60,1,1,530,239
883,61,1,1,530,239
884,62,1,1,530,239
885,63,1,1,530,239
886,64,1,1,530,239
887,65,1,1,530,239
888,66,1,1,530,234
889,67,1,1,530,234
890,68,1,1,530,234
891,69,1,1,530,234
892,70,1,1,530,234
893,71,1,1,530,234
894,72,1,1,530,234
895,73,1,1,530,234
896,74,1,1,530,234
897,75,1,1,530,231
898,76,1,1,530,231
899,77,1,1,530,231
900,78,1,1,530,231
901,79,1,1,530,231
902,80,1,1,530,231
903,81,1,1,530,231
904,82,1,1,530,228
905,83,1,1,530,228
906,84,1,1,530,228
907,85,1,1,530,228
908,86,1,1,530,228
909,87,1,1,530,228
910,88,1,1,530,228
911,89,1,1,530,228
912,90,1,1,530,228
913,91,1,1,530,226
914,92,1,1,530,226
915,93,1,1,530,226
916,94,1,1,530,226
917,95,1,1,530,226
918,96,1,1,530,226
919,97,1,1,530,226
920,98,1,1,530,226
921,99,1,1,530,225
922,100,1,1,530,225
923,101,1,1,530,225
924,102,1,1,530,225
925,103,1,1,530,225
926,104,1,1,530,225
927,105,1,1,530,225
928,106,1,1,530,225
929,107,1,1,530,223
930,108,1,1,530,223
931,109,1,1,530,223
932,110,1,1,530,223
933,111,1,1,530,223
934,112,1,1,530,223
935,113,1,1,530,223
936,114,1,1,530,221
937,115,1,1,530,221
938,116,1,1,530,221
939,117,1,1,530,221
940,118,1,1,530,221
941,119,1,1,530,221
942,120,1,1,530,221
943,121,1,1,530,221
944,122,1,1,530,221
945,123,1,1,530,221
946,124,1,1,530,219
947,125,1,1,530,219
948,126,1,1,530,219
949,127,1,1,530,219
950,128,1,1,530,219
951,129,1,1,530,219
952,130,1,1,530,219
953,131,1,1,530,219
954,132,1,1,530,218
955,133,1,1,530,218
956,134,1,1,530,218
957,135,1,1,530,218
958,136,1,1,530,218
959,137,1,1,530,218
960,138,1,1,530,218
961,139,1,1,530,218
962,140,1,1,530,216
963,141,1,1,530,216
964,142,1,1,530,216
965,143,1,1,530,216
966,144,1,1,530,216
967,145,1,1,530,216
968,146,1,1,530,216
969,147,1,1,530,216
970,148,1,1,530,214
971,149,1,1,530,214
972,150,1,1,530,214
973,151,1,1,530,214
974,152,1,1,530,214
975,153,1,1,530,214
976,154,1,1,530,214
977,155,1,1,530,213
978,156,1,1,530,213
979,157,1,1,530,213
980,158,1,1,530,213
981,159,1,1,530,213
982,160,1,1,530,213
983,161,1,1,530,213
984,162,1,1,530,213
985,163,1,1,530,213
986,164,1,1,530,210
987,165,1,1,530,210
988,166,1,1,530,210
989,167,1,1,530,210
990,168,1,1,530,210
991,169,1,1,530,210
992,170,1,1,530,207
993,171,1,1,530,207
994,172,1,1,530,207
995,173,1,1,530,207
996,174,1,1,530,207
997,175,1,1,530,207
998,176,1,1,530,207
999,177,1,1,530,207
1000,178,1,1,530,207
1001,179,1,1,530,203
1002,180,1,1,530,203
1003,181,1,1,530,203
1004,182,1,1,530,203
1005,183,1,1,530,203
1006,184,1,1,530,203
1007,185,1,1,530,203
1008,186,1,1,530,200
1009,187,1,1,530,200
1010,188,1,1,530,200
1011,189,1,1,530,200
1012,190,1,1,530,200
1013,191,1,1,530,200
1014,192,1,1,530,200
1015,193,1,1,530,200
1016,194,1,1,530,197
1017,195,1,1,530,197
1018,196,1,1,530,197
1019,197,1,1,530,197
1020,198,1,1,530,197
1021,199,1,1,530,197
1022,200,1,1,530,197
1023,201,1,1,530,194
1024,202,1,1,530,194
1025,203,1,1,530,194
1026,204,1,1,530,194
1027,205,1,1,530,194
1028,206,1,1,530,194
1029,207,1,1,530,194
1030,208,1,1,530,194
1031,209,1,1,530,194
1032,210,1,1,530,194
1033,211,1,1,530,193
1034,212,1,1,530,193
1035,213,1,1,530,193
1036,214,1,1,530,193
1037,215,1,1,530,193
1038,216,1,1,530,193
1039,217,1,1,530,192
1039,217,-1,1,570,192
1038,218,-1,1,570,192
1037,219,-1,1,570,192
1036,220,-1,1,570,192
1035,221,-1,1,570,192
1034,222,-1,1,570,192
1033,223,-1,1,570,192
1032,224,-1,1,570,192
1031,225,-1,1,570,192
1030,226,-1,1,570,192
1029,227,-1,1,570,192
1028,228,-1,1,570,192
1027,229,-1,1,570,192
1026,230,-1,1,570,192
1025,231,-1,1,570,192
1024,232,-1,1,570,192
1023,233,-1,1,570,192
1022,234,-1,1,570,192
1021,235,-1,1,570,192
1020,236,-1,1,570,192
1019,237,-1,1,570,192
1018,238,-1,1,570,192
1017,239,-1,1,570,192
1016,240,-1,1,570,192
1015,241,-1,1,570,192
1014,242,-1,1,570,192
1013,243,-1,1,570,192
1012,244,-1,1,570,192
1011,245,-1,1,570,192
1010,246,-1,1,570,192
1009,247,-1,1,570,192
1008,248,-1,1,570,192
1007,249,-1,1,570,192
1006,250,-1,1,570,192
1005,251,-1,1,570,192
1004,252,-1,1,570,192
1003,253,-1,1,570,192
1002,254,-1,1,570,192
1001,255,-1,1,570,192
1000,256,-1,1,570,192
999,257,-1,1,570,192
998,258,-1,1,570,192
997,259,-1,1,570,192
996,260,-1,1,570,192
995,261,-1,1,570,192
994,262,-1,1,570,192
993,263,-1,1,570,193
992,264,-1,1,570,193
991,265,-1,1,570,193
990,266,-1,1,570,193
989,267,-1,1,570,193
988,268,-1,1,570,193
987,269,-1,1,570,193
986,270,-1,1,570,195
985,271,-1,1,570,195
984,272,-1,1,570,195
983,273,-1,1,570,195
982,274,-1,1,570,195
981,275,-1,1,570,195
980,276,-1,1,570,195
979,277,-1,1,570,195
978,278,-1,1,570,195
977,279,-1,1,570,195
976,280,-1,1,570,199
975,281,-1,1,570,199
974,282,-1,1,570,199
973,283,-1,1,570,199
972,284,-1,1,570,199
971,285,-1,1,570,199
970,286,-1,1,570,207
969,287,-1,1,570,207
968,288,-1,1,570,207
967,289,-1,1,570,207
966,290,-1,1,570,207
965,291,-1,1,570,207
964,292,-1,1,570,207
963,293,-1,1,570,207
962,294,-1,1,570,207
961,295,-1,1,570,215
960,296,-1,1,570,215
959,297,-1,1,570,215
958,298,-1,1,570,215
957,299,-1,1,570,215
956,300,-1,1,570,215
955,301,-1,1,570,215
954,302,-1,1,570,222
953,303,-1,1,570,222
952,304,-1,1,570,222
951,305,-1,1,570,222
950,306,-1,1,570,222
949,307,-1,1,570,222
948,308,-1,1,570,222
947,309,-1,1,570,222
946,310,-1,1,570,241
945,311,-1,1,570,241
944,312,-1,1,570,241
943,313,-1,1,570,241
942,314,-1,1,570,241
941,315,-1,1,570,241
940,316,-1,1,570,241
939,317,-1,1,570,261
938,318,-1,1,570,261
937,319,-1,1,570,261
936,320,-1,1,570,261
935,321,-1,1,570,261
934,322,-1,1,570,261
933,323,-1,1,570,261
932,324,-1,1,570,261
931,325,-1,1,570,261
930,326,-1,1,570,273
929,327,-1,1,570,273
928,328,-1,1,570,273
927,329,-1,1,570,273
926,330,-1,1,570,273
925,331,-1,1,570,273
924,332,-1,1,570,273
923,333,-1,1,570,281
922,334,-1,1,570,281
921,335,-1,1,570,281
920,336,-1,1,570,281
919,337,-1,1,570,281
918,338,-1,1,570,281
917,339,-1,1,570,281
916,340,-1,1,570,281
915,341,-1,1,570,281
914,342,-1,1,570,281
913,343,-1,1,570,288
912,344,-1,1,570,288
911,345,-1,1,570,288
910,346,-1,1,570,288
909,347,-1,1,570,288
908,348,-1,1,570,288
907,349,-1,1,570,296
906,350,-1,1,570,296
905,351,-1,1,570,296
904,352,-1,1,570,296
903,353,-1,1,570,296
902,354,-1,1,570,296
901,355,-1,1,570,296
900,356,-1,1,570,307
899,357,-1,1,570,307
898,358,-1,1,570,307
897,359,-1,1,570,307
896,360,-1,1,570,307
895,361,-1,1,570,307
894,362,-1,1,570,307
893,363,-1,1,570,318
892,364,-1,1,570,318
891,365,-1,1,570,318
890,366,-1,1,570,318
889,367,-1,1,570,318
888,368,-1,1,570,318
887,369,-1,1,570,318
886,370,-1,1,570,325
885,371,-1,1,570,325
884,372,-1,1,570,325
883,373,-1,1,570,325
882,374,-1,1,570,325
881,375,-1,1,570,325
880,376,-1,1,570,325
879,377,-1,1,570,325
878,378,-1,1,570,325
877,379,-1,1,570,331
876,380,-1,1,570,331
875,381,-1,1,570,331
874,382,-1,1,570,331
873,383,-1,1,570,331
872,384,-1,1,570,331
871,385,-1,1,570,331
870,386,-1,1,570,331
869,387,-1,1,570,335
868,388,-1,1,570,335
867,389,-1,1,570,335
866,390,-1,1,570,335
865,391,-1,1,570,335
864,392,-1,1,570,335
863,393,-1,1,570,335
862,394,-1,1,570,335
861,395,-1,1,570,339
860,396,-1,1,570,339
859,397,-1,1,570,339
858,398,-1,1,570,339
857,399,-1,1,570,339
856,400,-1,1,570,339
855,401,-1,1,570,342
854,402,-1,1,570,342
853,403,-1,1,570,342
852,404,-1,1,570,342
851,405,-1,1,570,342
850,406,-1,1,570,342
849,407,-1,1,570,342
848,408,-1,1,570,342
847,409,-1,1,570,342
846,410,-1,1,570,346
845,411,-1,1,570,346
844,412,-1,1,570,346
843,413,-1,1,570,346
842,414,-1,1,570,346
841,415,-1,1,570,346
840,416,-1,1,570,350
839,417,-1,1,570,350
838,418,-1,1,570,350
837,419,-1,1,570,350
836,420,-1,1,570,350
835,421,-1,1,570,350
834,422,-1,1,570,350
833,423,-1,1,570,350
832,424,-1,1,570,350
831,425,-1,1,570,350
830,426,-1,1,570,350
829,427,-1,1,570,354
828,428,-1,1,570,354
827,429,-1,1,570,354
826,430,-1,1,570,354
825,431,-1,1,570,354
824,432,-1,1,570,354
823,433,-1,1,570,354
822,434,-1,1,570,354
821,435,-1,1,570,361
820,436,-1,1,570,361
819,437,-1,1,570,361
818,438,-1,1,570,361
817,439,-1,1,570,361
816,440,-1,1,570,361
815,441,-1,1,570,361
814,442,-1,1,570,361
813,443,-1,1,570,361
812,444,-1,1,570,364
811,445,-1,1,570,364
810,446,-1,1,570,364
809,447,-1,1,570,364
808,448,-1,1,570,364
807,449,-1,1,570,364
806,450,-1,1,570,364
805,451,-1,1,570,364
804,452,-1,1,570,364
803,453,-1,1,570,364
802,454,-1,1,570,367
801,455,-1,1,570,367
800,456,-1,1,570,367
799,457,-1,1,570,367
798,458,-1,1,570,367
797,459,-1,1,570,367
796,460,-1,1,570,369
795,461,-1,1,570,369
794,462,-1,1,570,369
793,463,-1,1,570,369
792,464,-1,1,570,369
791,465,-1,1,570,369
790,466,-1,1,570,369
789,467,-1,1,570,369
788,468,-1,1,570,369
787,469,-1,1,570,369
786,470,-1,1,570,371
785,471,-1,1,570,371
784,472,-1,1,570,371
783,473,-1,1,570,371
782,474,-1,1,570,371
781,475,-1,1,570,371
780,476,-1,1,570,373
779,477,-1,1,570,373
778,478,-1,1,570,373
777,479,-1,1,570,373
776,480,-1,1,570,373
775,481,-1,1,570,373
774,482,-1,1,570,373
773,483,-1,1,570,373
772,484,-1,1,570,373
771,485,-1,1,570,373
770,486,-1,1,570,374
769,487,-1,1,570,374
768,488,-1,1,570,374
767,489,-1,1,570,374
766,490,-1,1,570,374
765,491,-1,1,570,374
764,492,-1,1,570,374
763,493,-1,1,570,374
762,494,-1,1,570,376
761,495,-1,1,570,376
760,496,-1,1,570,376
759,497,-1,1,570,376
758,498,-1,1,570,376
757,499,-1,1,570,376
756,500,-1,1,570,376
755,501,-1,1,570,376
754,502,-1,1,570,377
753,503,-1,1,570,377
752,504,-1,1,570,377
751,505,-1,1,570,377
750,506,-1,1,570,377
749,507,-1,1,570,377
748,508,-1,1,570,377
747,509,-1,1,570,377
746,510,-1,1,570,378
745,511,-1,1,570,378
744,512,-1,1,570,378
743,513,-1,1,570,378
742,514,-1,1,570,378
741,515,-1,1,570,378
740,516,-1,1,570,378
739,517,-1,1,570,378
738,518,-1,1,570,378
737,519,-1,1,570,378
736,520,-1,1,570,378
735,521,-1,1,570,378
734,522,-1,1,570,378
733,523,-1,1,570,378
732,524,-1,1,570,378
731,525,-1,1,570,378
730,526,-1,1,570,378
729,527,-1,1,570,379
728,528,-1,1,570,379
727,529,-1,1,570,379
726,530,-1,1,570,379
725,531,-1,1,570,379
724,532,-1,1,570,379
723,533,-1,1,570,379
722,534,-1,1,570,380
721,535,-1,1,570,380
720,536,-1,1,570,380
719,537,-1,1,570,380
718,538,-1,1,570,380
717,539,-1,1,570,380
716,540,-1,1,570,380
715,541,-1,1,570,380
714,542,-1,1,570,380
713,543,-1,1,570,380
712,544,-1,1,570,380
711,545,-1,1,570,380
710,546,-1,1,570,380
709,547,-1,1,570,380
708,548,-1,1,570,380
707,549,-1,1,570,380
706,550,-1,1,570,380
705,551,-1,1,570,380
704,552,-1,1,570,380
703,553,-1,1,570,380
702,554,-1,1,570,380
701,555,-1,1,570,380
700,556,-1,1,570,380
699,557,-1,1,570,380
698,558,-1,1,570,380
697,559,-1,1,570,380
696,560,-1,1,570,380
696,560,-1,-1,570,380
695,559,-1,-1,570,380
694,558,-1,-1,570,380
693,557,-1,-1,570,380
692,556,-1,-1,570,380
691,555,-1,-1,570,380
690,554,-1,-1,570,380
689,553,-1,-1,570,380
688,552,-1,-1,570,380
687,551,-1,-1,570,380
686,550,-1,-1,570,380
685,549,-1,-1,570,380
684,548,-1,-1,570,380
683,547,-1,-1,570,380
682,546,-1,-1,570,380
681,545,-1,-1,570,380
680,544,-1,-1,570,380
679,543,-1,-1,570,380
678,542,-1,-1,570,380
677,541,-1,-1,570,380
676,540,-1,-1,570,380
675,539,-1,-1,570,380
674,538,-1,-1,570,380
673,537,-1,-1,570,380
672,536,-1,-1,570,380
671,535,-1,-1,570,380
670,534,-1,-1,570,380
669,533,-1,-1,570,380
668,532,-1,-1,570,380
667,531,-1,-1,570,380
666,530,-1,-1,570,380
665,529,-1,-1,570,380
664,528,-1,-1,570,380
663,527,-1,-1,570,380
662,526,-1,-1,570,380
661,525,-1,-1,570,380
660,524,-1,-1,570,380
659,523,-1,-1,570,380
658,522,-1,-1,570,380
657,521,-1,-1,570,380
656,520,-1,-1,570,380
655,519,-1,-1,570,380
654,518,-1,-1,570,380
653,517,-1,-1,570,380
652,516,-1,-1,570,380
651,515,-1,-1,570,380
650,514,-1,-1,570,380
649,513,-1,-1,570,380
648,512,-1,-1,570,380
647,511,-1,-1,570,380
646,510,-1,-1,570,380
645,509,-1,-1,570,380
644,508,-1,-1,570,380
643,507,-1,-1,570,380
642,506,-1,-1,570,380
641,505,-1,-1,570,380
640,504,-1,-1,570,380
639,503,-1,-1,570,380
638,502,-1,-1,570,380
637,501,-1,-1,570,380
636,500,-1,-1,570,380
635,499,-1,-1,570,380
634,498,-1,-1,570,380
633,497,-1,-1,570,380
632,496,-1,-1,570,380
631,495,-1,-1,570,380
630,494,-1,-1,570,380
629,493,-1,-1,570,380
628,492,-1,-1,570,380
627,491,-1,-1,570,380
626,490,-1,-1,570,380
625,489,-1,-1,570,380
624,488,-1,-1,570,380
623,487,-1,-1,570,380
622,486,-1,-1,570,380
621,485,-1,-1,570,380
620,484,-1,-1,570,380
619,483,-1,-1,570,380
618,482,-1,-1,570,380
617,481,-1,-1,570,380
616,480,-1,-1,570,380
615,479,-1,-1,570,380
614,478,-1,-1,570,380
613,477,-1,-1,570,380
612,476,-1,-1,570,380
611,475,-1,-1,570,380
610,474,-1,-1,570,380
609,473,-1,-1,570,380
608,472,-1,-1,570,380
607,471,-1,-1,570,380
606,470,-1,-1,570,380
605,469,-1,-1,570,380
604,468,-1,-1,570,380
603,467,-1,-1,570,380
602,466,-1,-1,570,380
601,465,-1,-1,570,380
600,464,-1,-1,570,380
599,463,-1,-1,570,380
598,462,-1,-1,570,380
597,461,-1,-1,570,380
596,460,-1,-1,570,380
595,459,-1,-1,570,380
594,458,-1,-1,570,380
593,457,-1,-1,570,380
592,456,-1,-1,570,380
591,455,-1,-1,570,380
590,454,-1,-1,570,380
589,453,-1,-1,570,380
588,452,-1,-1,570,380
587,451,-1,-1,570,380
586,450,-1,-1,570,380
585,449,-1,-1,570,380
584,448,-1,-1,570,380
583,447,-1,-1,570,380
582,446,-1,-1,570,380
581,445,-1,-1,570,380
580,444,-1,-1,570,380
579,443,-1,-1,570,380
578,442,-1,-1,570,380
577,441,-1,-1,570,380
576,440,-1,-1,570,380
575,439,-1,-1,570,380
574,438,-1,-1,570,380
573,437,-1,-1,570,380
572,436,-1,-1,570,380
571,435,-1,-1,570,380
570,434,-1,-1,570,380
569,433,-1,-1,570,380
568,432,-1,-1,570,380
567,431,-1,-1,570,380
566,430,-1,-1,570,380
565,429,-1,-1,570,380
564,428,-1,-1,570,380
563,427,-1,-1,570,380
562,426,-1,-1,570,380
561,425,-1,-1,570,380
560,424,-1,-1,570,380
559,423,-1,-1,570,379
558,422,-1,-1,570,379
557,421,-1,-1,570,379
556,420,-1,-1,570,379
555,419,-1,-1,570,379
554,418,-1,-1,570,379
553,417,-1,-1,570,379
552,416,-1,-1,570,379
551,415,-1,-1,570,379
550,414,-1,-1,570,379
549,413,-1,-1,570,379
548,412,-1,-1,570,379
547,411,-1,-1,570,379
546,410,-1,-1,570,379
545,409,-1,-1,570,379
544,408,-1,-1,570,379
543,407,-1,-1,570,379
542,406,-1,-1,570,379
541,405,-1,-1,570,379
540,404,-1,-1,570,378
539,403,-1,-1,570,378
538,402,-1,-1,570,378
537,401,-1,-1,570,378
536,400,-1,-1,570,378
535,399,-1,-1,570,378
534,398,-1,-1,570,378
533,397,-1,-1,570,378
532,396,-1,-1,570,378
531,395,-1,-1,570,378
530,394,-1,-1,570,378
529,393,-1,-1,570,378
528,392,-1,-1,570,378
527,391,-1,-1,570,378
526,390,-1,-1,570,377
525,389,-1,-1,570,377
524,388,-1,-1,570,377
523,387,-1,-1,570,377
522,386,-1,-1,570,377
521,385,-1,-1,570,377
520,384,-1,-1,570,377
519,383,-1,-1,570,377
518,382,-1,-1,570,376
517,381,-1,-1,570,376
516,380,-1,-1,570,376
515,379,-1,-1,570,376
514,378,-1,-1,570,376
513,377,-1,-1,570,376
512,376,-1,-1,570,376
511,375,-1,-1,570,375
510,374,-1,-1,570,375
509,373,-1,-1,570,375
508,372,-1,-1,570,375
507,371,-1,-1,570,375
506,370,-1,-1,570,375
505,369,-1,-1,570,375
504,368,-1,-1,570,375
503,367,-1,-1,570,375
502,366,-1,-1,570,375
501,365,-1,-1,570,369
500,364,-1,-1,570,369
499,363,-1,-1,570,369
498,362,-1,-1,570,369
497,361,-1,-1,570,369
496,360,-1,-1,570,369
495,359,-1,-1,570,369
494,358,-1,-1,570,365
493,357,-1,-1,570,365
492,356,-1,-1,570,365
491,355,-1,-1,570,365
490,354,-1,-1,570,365
489,353,-1,-1,570,365
488,352,-1,-1,570,365
487,351,-1,-1,570,365
486,350,-1,-1,570,365
485,349,-1,-1,570,361
484,348,-1,-1,570,361
483,347,-1,-1,570,361
482,346,-1,-1,570,361
481,345,-1,-1,570,361
480,344,-1,-1,570,361
479,343,-1,-1,570,361
478,342,-1,-1,570,360
477,341,-1,-1,570,360
476,340,-1,-1,570,360
475,339,-1,-1,570,360
474,338,-1,-1,570,360
473,337,-1,-1,570,360
472,336,-1,-1,570,360
471,335,-1,-1,570,360
470,334,-1,-1,570,358
469,333,-1,-1,570,358
468,332,-1,-1,570,358
467,331,-1,-1,570,358
466,330,-1,-1,570,358
465,329,-1,-1,570,358
464,328,-1,-1,570,358
463,327,-1,-1,570,358
462,326,-1,-1,570,358
461,325,-1,-1,570,358
460,324,-1,-1,570,358
459,323,-1,-1,570,358
458,322,-1,-1,570,358
457,321,-1,-1,570,358
456,320,-1,-1,570,358
455,319,-1,-1,570,358
454,318,-1,-1,570,358
453,317,-1,-1,570,357
